f1,f2,f3,f4,f5,f6,f7,f8,emb57,label
9,8,4.777777777777778,128,38,4.5859375,8,13,-0.0006640191,0
28,27,4.25,132,67,4.386363636363637,56,90,0.017881406,1
8,7,3.75,6,7,3.6666666666666665,5,9,-0.01616082,1
25,24,5.0,38,0,4.973684210526316,39,54,0.00653106,0
10,10,5.0,396,275,4.558080808080808,20,26,-0.030253895,0
14,14,5.0,29,6,4.137931034482759,85,115,0.061208054,0
3,3,4.0,68,7,4.852941176470588,10,27,0.058062367,0
33,32,4.636363636363637,3963,443,4.832702498107494,43,63,0.044003133,0
22,22,4.454545454545454,137,32,4.91970802919708,29,35,0.0042943154,0
5,5,4.6,2,0,5.0,4,8,0.036052946,1
24,23,4.791666666666667,3548,685,4.881341600901917,49,65,0.014511567,0
15,15,4.8,156,35,4.756410256410256,22,22,0.010262987,0
10,10,4.9,725,179,4.706206896551724,46,48,0.0039244452,0
19,19,4.947368421052632,39,14,4.230769230769231,44,51,0.025538053,0
9,6,5.0,203,35,4.768472906403941,10,14,0.04774765,1
8,8,4.0,2,2,4.5,24,30,-0.013705435,1
77,75,4.87012987012987,557,151,4.710951526032316,37,124,-0.012227355,0
1,1,3.0,1373,399,4.300072833211945,6,10,-0.002997001,0
44,42,4.704545454545454,50,4,4.9,56,72,-0.0020953561,0
2,2,5.0,4435,1196,4.2735062006764375,0,2,-0.016866447,0
6,5,4.333333333333333,2985,601,4.685092127303182,13,14,-0.0021259757,1
9,9,5.0,130,23,3.992307692307692,10,16,0.03812924,0
4,4,5.0,344,124,4.549418604651163,34,35,0.025466679,0
14,14,4.428571428571429,58,18,5.0,32,41,0.057199955,0
42,39,5.0,27,0,4.925925925925926,43,99,0.022543032,0
4,3,5.0,12,6,4.25,6,8,0.0073039853,1
1,1,1.0,6,0,4.333333333333333,2,3,-0.007573356,0
22,17,4.681818181818182,40,27,4.85,42,99,-0.041252367,1
3,3,4.0,4778,800,4.581414817915446,4,6,-0.030152071,0
2,2,5.0,2397,601,4.832707551105549,6,7,0.0100978,1
357,321,3.8403361344537816,19,8,4.789473684210527,414,616,0.05168409,1
2,2,5.0,105,9,4.704761904761905,31,34,0.0083188685,0
37,35,4.8108108108108105,403,21,4.590570719602978,36,42,0.055261485,0
1,1,1.0,4,0,2.0,9,15,0.061717834,1
4,4,5.0,1390,1064,4.294244604316547,32,37,-0.016863557,0
2,2,5.0,6,6,4.666666666666667,1,2,-0.016035834,0
3,3,5.0,68,13,4.5,11,11,0.020331314,1
9,9,3.2222222222222223,786,150,4.707379134860051,142,250,-0.027884815,0
20,1,5.0,4,0,5.0,20,140,0.039023176,1
1,1,4.0,14,3,3.5,0,8,0.02822504,0
3,3,4.333333333333333,955,203,4.876439790575916,9,9,0.05117468,0
25,25,4.48,99,24,4.606060606060606,23,32,0.034398198,0
1,1,1.0,66,0,2.3484848484848486,1,2,0.0055012326,1
8,7,5.0,2,3,5.0,8,18,-0.025176702,1
3,3,3.333333333333333,2003,439,4.504243634548177,20,30,-0.048866864,0
1,1,5.0,19,5,3.947368421052632,47,845,-0.052970458,0
27,24,4.37037037037037,472,162,4.760593220338983,55,81,0.036320284,1
3,3,5.0,4,8,5.0,5,12,-0.050312188,0
52,45,4.769230769230769,45,28,4.422222222222223,128,322,0.026869051,0
33,31,4.727272727272728,34,15,4.0588235294117645,37,72,-0.014472437,0
7,6,5.0,83,29,4.831325301204819,22,24,0.028881792,1
3,3,5.0,35,5,5.0,5,6,0.0015237315,1
3,1,5.0,13,1,4.461538461538462,8,14,-0.006180575,1
2,2,5.0,72,11,4.569444444444445,1,5,0.023567498,1
54,10,5.0,2,0,5.0,79,144,-0.01651143,1
19,18,4.473684210526316,68,19,4.117647058823529,48,63,0.02562369,0
43,37,4.953488372093023,200,65,4.315,82,90,0.024920162,0
2,2,3.0,3,0,1.0,2,5,0.017980264,0
2,2,4.0,106,18,4.556603773584905,1,6,0.013351609,0
9,9,4.555555555555555,2429,724,4.453684643886373,68,94,0.042791728,0
1,1,5.0,16,4,5.0,24,33,0.025601216,0
9,8,5.0,61,30,4.491803278688525,8,15,0.016206339,0
45,45,4.911111111111111,47,26,4.787234042553192,38,87,-0.023757242,0
59,44,4.576271186440678,2,2,3.5,82,120,-0.031532247,1
58,55,4.862068965517241,361,140,4.858725761772853,131,171,0.030958168,0
25,21,4.92,5,1,4.2,84,128,0.025563356,0
1,1,5.0,5,0,4.4,1,3,0.062481094,0
2,2,2.0,8,8,2.75,2,6,-0.027000738,0
35,31,4.114285714285714,113,30,4.566371681415929,109,118,0.04465685,0
25,22,5.0,55,6,4.6,31,34,-0.002307577,0
18,18,4.666666666666667,905,493,4.901657458563536,164,210,0.0033123235,0
32,27,4.65625,139,28,4.575539568345324,92,164,0.011037227,0
4,4,3.25,50,13,4.3,29,34,0.012629651,0
2,2,1.5,18,2,3.888888888888889,107,132,0.07366638,0
1,1,4.0,8,5,4.125,4,15,-0.01542137,1
1,1,5.0,56,6,4.75,5,22,-0.001198098,0
1,1,5.0,28,8,4.357142857142857,2,3,0.041295633,0
56,51,5.0,167,23,4.820359281437126,82,122,0.017983546,0
36,5,4.944444444444445,6,8,4.333333333333333,13,41,0.0020869784,1
1,1,1.0,7,0,1.0,0,2,0.01287817,1
7,7,3.7142857142857135,63,19,4.111111111111111,74,115,-0.039687566,1
1,1,1.0,3,2,2.333333333333333,3,10,-0.09013464,0
3,3,2.6666666666666665,1462,521,4.65047879616963,30,40,-0.003101436,0
32,25,4.5,8,4,5.0,65,154,0.017859193,0
3,3,5.0,747,152,4.456492637215529,3,14,-0.04459105,0
17,17,4.529411764705882,12,5,4.833333333333333,48,83,-0.0070909946,0
2,1,4.0,163,114,4.325153374233129,25,34,-0.0017739047,0
36,33,4.277777777777778,1206,255,4.449419568822554,83,146,0.0054538962,0
1,1,1.0,65,26,4.384615384615385,64,78,-0.024799954,0
21,21,4.047619047619048,165,26,4.806060606060606,68,189,-0.05531908,1
3,3,5.0,24,11,4.541666666666667,9,9,0.025558697,0
8,8,4.625,21,0,2.238095238095238,9,21,0.033602186,0
11,10,5.0,475,39,4.941052631578947,20,22,-0.026423626,1
5,5,4.4,48,0,4.8125,8,24,0.0067934487,0
2,2,5.0,31,6,4.096774193548387,18,29,-0.037465155,0
1,1,5.0,251,19,4.820717131474104,8,14,-1.7833885e-05,0
7,7,4.428571428571429,443,65,4.71783295711061,26,96,0.06651912,0
4,1,5.0,7,3,3.7142857142857135,4,9,0.03851905,1
13,13,4.769230769230769,20,15,4.3,56,142,-0.04330795,0
3,3,5.0,2688,1107,4.489955357142857,72,160,-0.016498515,1
2,2,3.0,28,15,4.857142857142857,3,5,-0.013751231,1
8,8,4.875,250,42,4.488,11,34,-0.012473203,0
18,18,4.888888888888889,153,40,4.084967320261438,43,52,0.03245915,0
5,5,5.0,2319,535,4.929279862009487,13,14,0.014586737,0
6,6,4.833333333333333,98,3,4.887755102040816,68,133,0.0019439141,0
21,20,4.380952380952381,13,2,4.461538461538462,131,245,-0.04139331,1
3,3,3.0,3,4,3.333333333333333,45,64,-0.05623351,0
102,94,4.705882352941177,51,28,4.921568627450981,247,380,-0.019067254,0
9,2,5.0,106,7,4.481132075471698,10,10,0.029085144,1
22,21,5.0,2791,1049,4.532425653887495,46,54,0.021003038,0
59,51,4.677966101694915,376,60,4.36968085106383,80,209,-0.015332381,0
48,44,4.520833333333333,65,7,4.953846153846154,51,102,-0.010173468,0
7,7,4.857142857142857,189,48,4.8201058201058204,118,140,0.018165754,0
1,1,5.0,23701,15683,4.447177453379462,33,39,-0.045329098,1
1,1,1.0,892,692,4.489910313901345,0,4,-0.05039373,0
65,60,4.907692307692308,72,12,4.708333333333333,137,153,-0.0051538856,0
1,1,1.0,1,0,1.0,0,1,-0.033624068,1
2,2,5.0,385,150,4.477922077922078,3,7,-0.010069813,0
23,21,5.0,1158,129,4.739205526770293,96,174,-0.02612429,0
4,4,5.0,11337,2414,4.765634647614007,38,40,0.049213134,0
1,1,5.0,5,1,3.4,5,8,-0.027280007,0
23,23,4.521739130434782,1462,115,4.738714090287278,79,85,-0.024753304,0
1,1,1.0,76,63,3.8947368421052633,0,1,-0.01752257,0
16,14,4.5,523,34,4.764818355640536,59,168,-0.017890293,0
69,66,4.507246376811594,182,41,4.967032967032967,105,241,-0.016760655,0
19,19,4.947368421052632,686,159,4.604956268221574,62,81,0.09795191,0
2,2,5.0,848,164,4.649764150943396,2,4,0.03158818,1
36,35,3.9166666666666665,139,21,4.676258992805756,115,225,-0.02744594,0
17,14,4.941176470588236,967,102,4.8707342295760085,44,59,-0.034670305,0
21,19,4.809523809523809,311,38,4.520900321543408,28,50,-0.023766642,0
7,1,5.0,148,31,4.101351351351352,7,21,-0.05132842,1
25,24,4.24,309,62,4.948220064724919,316,417,-0.012681969,0
14,10,5.0,114,77,4.535087719298246,16,24,-0.06642144,0
15,14,4.866666666666666,329,49,4.531914893617022,33,38,0.012930988,1
15,14,4.6,2677,441,4.697796040343668,73,118,-0.026756192,0
1,1,5.0,63,40,4.841269841269841,7,9,0.033837687,0
7,6,4.857142857142857,503,66,4.669980119284294,74,98,-0.010681166,0
171,144,4.883040935672515,479,78,4.920668058455115,208,399,-0.015183605,0
1,1,1.0,620,91,4.533870967741936,1,3,-0.038365316,1
9,9,5.0,478,211,4.805439330543933,25,28,0.043843787,0
23,23,4.434782608695652,17,10,4.235294117647059,113,187,-0.050362676,1
11,11,4.636363636363637,154,20,4.675324675324675,31,52,0.045103602,0
11,11,3.5454545454545454,174,18,4.844827586206897,8,13,0.034264136,0
33,33,4.575757575757576,550,62,4.505454545454546,60,80,-0.025853273,0
20,17,4.5,313,76,4.329073482428115,24,36,-0.04486197,0
11,9,4.818181818181818,10,4,4.3,32,42,0.06377961,1
5,5,3.6,128,71,4.7421875,12,14,-0.010990875,0
3,3,5.0,5,0,4.2,13,21,-0.0031681107,0
3,3,4.333333333333333,344,44,4.843023255813954,22,25,-0.013932212,0
26,25,4.846153846153846,2391,374,4.562526139690506,42,64,-0.026764818,0
11,8,4.727272727272728,41,20,4.7073170731707314,8,16,-0.018639958,0
29,28,4.931034482758621,319,42,4.724137931034483,35,42,0.05288735,0
22,20,4.681818181818182,1078,197,4.682745825602969,92,134,0.019304495,1
3,3,5.0,10468,1343,4.488918609094383,21,1489,0.027206112,1
10,10,4.8,19,5,4.368421052631579,26,91,0.06031879,0
17,15,4.941176470588236,5,0,5.0,24,33,-0.009506549,0
1,1,2.0,26,10,4.6923076923076925,35,42,-0.03110144,0
31,30,4.516129032258065,81,45,4.592592592592593,79,92,-0.045991108,1
3,3,5.0,179,37,4.675977653631285,9,19,0.015578738,0
2,2,3.0,13,5,3.923076923076923,4,5,-0.037700176,0
3,3,3.6666666666666665,126,90,4.698412698412699,31,42,-0.044509325,0
8,8,4.5,85,16,4.6,37,43,0.02089538,0
50,48,4.66,3376,599,4.276954976303317,86,172,-0.038252804,1
13,12,3.923076923076923,387,59,4.715762273901809,73,94,0.1043008,0
20,20,4.4,12,10,4.333333333333333,123,190,-0.007711676,0
53,52,4.735849056603773,908,544,4.602422907488987,186,234,0.0283655,0
9,9,4.333333333333333,556,156,4.618705035971223,43,47,0.038021084,0
1,1,5.0,337,90,4.71513353115727,0,1,-0.03151764,0
74,71,4.554054054054054,19,3,4.631578947368421,78,142,0.02071637,0
27,27,3.925925925925926,1892,908,4.5808668076109935,49,125,0.022351732,1
1,1,1.0,170,32,4.252941176470588,2,12,0.016985843,0
1,1,1.0,1957,227,4.405212059274399,1,3,-0.015687546,0
10,10,4.8,35,11,4.314285714285714,64,177,0.026011555,0
19,19,4.894736842105263,168,26,4.821428571428571,51,124,-0.031660404,0
15,14,4.0,143,60,4.888111888111888,116,226,0.0009037233,0
2,2,5.0,1493,992,4.470194239785666,1,3,0.026163042,1
36,31,4.916666666666667,10,1,5.0,36,54,0.0006447278,0
2,2,5.0,313,68,4.827476038338658,8,8,0.0052745063,0
14,14,3.7142857142857135,341,87,4.730205278592376,44,77,0.027530309,0
34,26,4.147058823529412,45,8,4.511111111111111,64,182,0.016123267,0
5,4,5.0,6,1,5.0,18,24,0.0038893996,0
1,1,5.0,49,2,4.510204081632653,3,8,-0.018334977,0
74,70,4.175675675675675,581,82,4.7865748709122204,102,161,-0.007400591,0
3,3,4.0,51,24,3.5098039215686274,47,64,-0.00773874,0
14,12,4.714285714285714,299,106,4.411371237458194,78,121,-0.031450193,0
12,12,4.75,2231,1304,4.680860600627521,57,96,0.026942426,1
26,25,4.6923076923076925,446,97,4.809417040358745,53,67,0.0678774,0
1,1,1.0,308,72,4.762987012987013,2,5,0.03867213,1
1,1,4.0,32,17,4.875,13,16,-0.005296877,0
1,1,2.0,36,23,4.472222222222222,7,9,-0.042233527,0
7,7,5.0,258,81,4.251937984496124,37,50,0.037268423,0
4,4,3.25,22,4,3.727272727272727,117,253,-0.04467452,0
4,4,3.0,2,3,5.0,149,261,-0.03541071,0
21,21,4.809523809523809,1547,256,4.82934712346477,47,87,0.05721195,0
16,16,4.5625,361,121,3.595567867036011,118,239,0.0043922574,0
1,1,5.0,180,49,4.605555555555555,2,2,-0.0038938369,0
3,1,5.0,37,4,4.837837837837838,5,6,-0.04712988,1
146,133,4.356164383561644,278,178,4.456834532374101,169,258,0.019747412,1
7,6,5.0,943,2,4.654294803817604,9,10,-0.022182534,1
18,18,5.0,931,160,4.597207303974221,24,25,-0.049360976,1
4,3,3.25,133,29,4.849624060150376,46,187,0.03345279,0
13,13,3.692307692307693,130,17,4.407692307692308,70,95,-2.4449173e-05,0
3,3,1.0,566,278,4.740282685512367,3,7,0.014328797,1
22,22,4.863636363636363,64,37,2.5625,129,193,0.026085086,1
16,14,4.875,287,64,4.2334494773519165,33,64,0.00997922,1
34,30,4.941176470588236,65,7,4.938461538461539,82,124,0.038204297,0
40,2,5.0,8,9,4.25,13,43,0.025783362,1
1,1,5.0,72,34,3.9305555555555554,8,11,0.026681505,0
4,4,4.25,70,16,4.742857142857143,16,25,-0.064670525,0
63,61,4.968253968253968,77,12,4.2727272727272725,118,179,0.02436682,1
9,9,3.4444444444444446,7,6,4.285714285714286,58,130,-0.017986646,1
4,1,5.0,14,16,5.0,5,5,0.018668365,1
22,20,4.863636363636363,89,42,4.808988764044944,37,48,-0.01832968,0
22,19,4.318181818181818,51,11,4.529411764705882,40,81,0.04294227,1
157,124,4.885350318471337,29,16,4.827586206896552,281,454,0.015961898,0
13,13,4.6923076923076925,27,6,3.962962962962963,22,43,0.038935613,0
64,60,5.0,4,8,5.0,0,430,-0.030213134,1
2,2,3.0,1265,367,4.804743083003952,3,10,0.006849157,1
1,1,1.0,74,6,3.45945945945946,55,58,-0.0342028,0
31,29,4.354838709677419,389,29,4.902313624678663,65,127,0.015698655,0
42,39,4.238095238095238,2298,398,4.807658833768494,107,123,0.071939126,0
13,13,4.6923076923076925,77,5,4.441558441558442,87,93,0.013475756,0
5,5,4.8,135,8,3.859259259259259,159,219,-0.038636446,0
25,25,4.8,143,70,4.608391608391608,62,71,-0.05084388,1
1,1,1.0,205,49,4.233009708737864,0,1,0.023758879,0
66,64,4.803030303030303,480,26,4.645833333333333,228,338,0.07208381,0
40,36,4.8,31,30,4.709677419354839,91,97,0.019209288,0
86,68,4.72093023255814,2263,127,4.661953159522757,84,194,0.08257192,0
3,3,3.6666666666666665,995,329,4.617085427135678,5,9,-0.014896292,1
1,1,5.0,116,0,4.293103448275862,1,2,0.043096777,1
1,1,5.0,437,27,4.453089244851259,8,8,0.054633904,0
12,11,4.416666666666667,3,0,5.0,45,102,-0.029577356,1
12,10,4.916666666666667,50,11,4.62,19,27,-0.05462326,1
3,3,4.666666666666667,41,20,4.829268292682927,24,24,-0.05891136,0
9,9,4.444444444444445,220,79,4.077272727272727,74,102,0.052248828,0
3,1,5.0,4,8,5.0,4,4,-0.04237491,1
2,2,3.0,15,3,3.733333333333333,3,8,-0.043512322,0
21,21,4.047619047619048,6571,2310,4.453203469791508,51,60,0.035297938,0
1,1,5.0,24,3,4.625,1,3,-0.0044752606,1
6,6,3.6666666666666665,458,52,4.467248908296943,43,81,-0.07500897,0
1,1,5.0,52,6,4.807692307692308,6,12,0.054784536,0
6,5,5.0,40,13,4.6,26,46,0.06352694,0
2,2,4.0,276,100,4.326086956521739,42,48,-0.08671057,0
6,6,4.833333333333333,170,53,4.911764705882353,13,13,-0.0372028,0
77,73,4.9480519480519485,1258,213,4.659777424483307,98,153,0.02065663,0
22,20,4.818181818181818,257,34,4.824902723735408,31,86,0.015215215,0
4,4,4.0,38,1,4.7105263157894735,7,16,-0.026668455,0
1,1,1.0,49,24,3.979591836734694,2,3,-0.007236739,1
8,8,3.875,116,17,3.7586206896551726,91,150,0.043381188,0
2,2,5.0,2814,509,4.71002132196162,2,3,-0.0025663346,1
17,15,3.117647058823529,345,44,4.759420289855073,63,150,-0.031030193,0
11,11,4.818181818181818,1768,125,4.947963800904978,73,118,0.09338794,0
1,1,5.0,403,113,4.856079404466501,1,3,0.07234987,0
32,30,4.6875,2361,321,4.76577721304532,215,377,0.025148705,0
6,6,5.0,1568,225,5.0,9,11,-0.035510972,1
24,24,4.833333333333333,8,1,4.375,48,94,-0.009099095,1
76,73,4.789473684210527,13,6,5.0,120,193,0.020590346,0
185,166,4.956756756756757,824,129,4.809466019417476,199,317,0.010565224,0
3,3,3.333333333333333,232,104,4.344827586206897,15,22,0.00878428,0
3,2,5.0,87,14,4.977011494252873,3,4,0.048384994,1
23,20,4.782608695652174,31,4,4.354838709677419,116,140,0.031006558,0
12,12,4.0,39,4,3.4615384615384617,13,30,-0.011658008,0
5,1,5.0,1,0,5.0,8,26,-0.016947268,1
4,4,4.0,4,4,5.0,126,323,0.031575006,0
35,32,4.942857142857143,19,11,4.947368421052632,63,76,0.025151882,0
4,3,5.0,39,7,4.846153846153846,7,8,0.013525126,0
9,9,4.666666666666667,531,278,4.613935969868173,11,14,0.021839827,1
79,72,4.974683544303797,35,7,4.8,80,122,0.003005843,0
2,1,5.0,1015,149,4.816748768472906,2,2,-0.013079087,0
1,1,5.0,4,0,5.0,10,11,0.05170287,0
167,128,4.934131736526946,20,4,4.2,15,41,0.018667433,0
69,65,4.855072463768116,1029,98,4.923226433430515,79,126,0.011687662,0
6,6,5.0,329,175,4.7477203647416415,7,8,-0.00017742015,0
1,1,1.0,111,24,4.009009009009009,8,19,-0.00044610028,1
1,1,5.0,97,104,4.463917525773196,3,3,-0.024081362,0
4,4,4.0,3,2,5.0,25,57,0.0072350577,0
63,52,4.920634920634921,521,77,4.8963531669865645,79,156,0.06498537,0
8,6,3.125,243,50,4.843621399176954,130,190,-0.02522192,0
40,2,5.0,16,14,4.875,13,43,0.040270094,1
2,2,5.0,957,535,4.686520376175548,21,36,-0.0020036416,1
15,15,4.733333333333333,45,13,4.466666666666667,99,157,-0.008472417,0
21,21,4.761904761904762,5784,2529,4.782330567081605,64,115,0.026002714,1
10,9,4.4,395,52,4.346835443037975,143,228,0.009150963,0
1,1,5.0,45,16,4.511111111111111,9,18,0.08338012,0
8,8,4.5,95,28,4.947368421052632,114,122,0.01260413,0
25,25,4.36,169,8,4.810650887573964,111,216,0.032199275,0
2,2,1.0,6,1,3.6666666666666665,4,5,-0.010521014,0
1,1,5.0,154,31,4.824675324675325,1,1,-0.046796903,0
6,6,5.0,450,106,4.793333333333333,13,16,0.019372664,0
2,1,1.5,54,22,4.444444444444445,0,3,-0.029669276,0
40,2,5.0,6,9,3.6666666666666665,13,43,-0.014063942,1
13,13,4.538461538461538,2014,504,4.138033763654419,34,44,0.022223268,1
5,5,5.0,1018,93,4.265225933202357,8,10,0.10000823,1
1,1,1.0,1,0,1.0,0,2,-0.045709003,1
4,4,5.0,2021,611,4.348342404750124,49,59,0.0061998586,0
2,2,4.5,150,40,4.906666666666666,13,15,0.041915715,0
13,12,4.846153846153846,43,24,4.325581395348837,17,47,0.0063383565,0
26,24,5.0,10,1,4.2,20,54,-0.0027404241,0
24,24,4.5,11,6,3.8181818181818175,33,40,0.04566772,1
9,9,5.0,1640,356,4.701219512195122,36,49,0.03345279,0
1,1,5.0,42,11,4.595238095238095,6,8,0.056197643,0
10,7,3.5,348,71,4.295977011494253,56,83,0.012783078,1
1,1,1.0,24,21,3.9166666666666665,0,2,-0.028947057,0
2,2,5.0,3068,930,4.320078226857888,0,2,-0.03190203,1
20,20,4.65,39,15,4.6923076923076925,41,61,0.006561226,0
2,2,5.0,2534,331,4.685872138910813,2,7,0.07424294,1
13,2,5.0,26,12,4.1923076923076925,8,31,-0.06284324,1
1,1,3.0,8,0,4.625,1,2,-0.026070446,0
2,2,5.0,172,35,4.453488372093023,2,9,0.039787415,0
71,70,4.450704225352113,41,25,4.097560975609756,173,336,0.01172301,0
30,29,4.7,26,6,4.923076923076923,78,139,-0.010039715,0
2,2,3.5,4,2,3.25,2,4,-0.060099848,0
12,12,4.666666666666667,1328,113,4.801957831325301,21,37,-0.00083695777,0
61,61,4.622950819672131,646,138,4.230650154798762,84,115,0.028626146,0
10,8,5.0,5799,1610,4.458872219348163,17,19,0.01589631,0
12,12,4.75,304,38,4.625,42,47,-0.008384132,0
3,3,2.6666666666666665,21,10,4.809523809523809,11,14,0.06746076,1
15,2,4.933333333333334,17,6,4.411764705882353,45,70,0.06285122,1
11,11,4.727272727272728,560,118,4.739285714285714,79,87,0.02379616,0
8,8,4.5,13,5,4.769230769230769,38,51,0.016642446,0
2,2,5.0,1493,992,4.470194239785666,0,2,0.017894339,1
21,17,4.809523809523809,105,31,4.704761904761905,20,24,0.0970372,0
5,5,2.8,9,5,4.444444444444445,250,292,0.027557636,0
1,1,5.0,37,14,4.45945945945946,4,5,0.01025177,0
26,16,4.769230769230769,3,0,3.6666666666666665,63,564,0.034204733,0
1,1,5.0,200,14,4.69,4,6,0.041070987,0
1,1,1.0,6,0,2.833333333333333,0,1,0.00541308,0
5,5,4.8,55,15,4.545454545454546,12,13,0.05340087,0
6,6,5.0,1647,328,4.574377656344869,40,54,0.002153775,0
1,1,1.0,3,1,1.6666666666666667,0,3,0.04016458,0
60,56,4.283333333333333,64,10,4.71875,135,161,0.03345279,0
35,32,4.628571428571429,23718,7262,4.463529808584197,112,235,-0.03705058,1
3,2,3.6666666666666665,13,4,4.538461538461538,2,5,0.03627183,0
9,9,5.0,18146,2046,4.894467100187369,81,102,-0.022177631,0
2,2,5.0,718,178,4.554317548746518,2,6,0.015455489,1
18,17,4.944444444444445,13,4,4.846153846153846,75,155,0.049071487,0
14,13,4.857142857142857,2,0,5.0,27,42,0.015395368,1
76,70,4.657894736842105,142,10,4.845070422535211,81,174,0.04213624,0
3,2,4.333333333333333,12,1,4.666666666666667,10,17,0.020867316,1
19,15,4.315789473684211,581,37,4.846815834767642,52,68,0.038434237,0
60,52,4.75,26,10,4.6923076923076925,243,482,0.058079813,0
1,1,5.0,23,2,4.260869565217392,2,3,-0.03319982,1
72,60,4.930555555555555,403,38,4.841191066997519,99,161,0.018705722,0
12,12,5.0,44,1,4.818181818181818,17,27,-0.06437719,0
110,95,4.9363636363636365,33,0,5.0,132,187,0.06585308,0
1,1,5.0,89,11,4.606741573033708,3,4,0.04795008,0
6,6,4.5,915,331,4.19672131147541,176,325,0.05515206,0
9,8,5.0,152,29,4.1118421052631575,14,54,-0.003038508,0
86,75,4.872093023255814,145,46,4.827586206896552,134,166,0.07820908,0
103,85,4.922330097087379,196,37,4.673469387755102,185,232,0.015825342,0
17,17,4.764705882352941,27,18,4.444444444444445,24,47,-0.020579299,0
3,3,3.6666666666666665,84,51,4.785714285714286,25,35,-0.0020732067,0
14,14,4.428571428571429,201,17,4.432835820895522,141,227,-0.05420189,1
3,3,5.0,634,90,4.5678233438485805,3,3,0.02025068,0
12,12,3.8333333333333335,33,11,4.787878787878788,19,20,0.026846291,0
9,9,4.666666666666667,8849,1156,4.846875353147248,79,128,0.04426923,0
10,10,3.3,7,6,4.428571428571429,65,94,0.019431556,0
3,3,5.0,1312,242,4.911585365853658,15,20,0.05209459,1
25,16,4.8,37,18,4.945945945945946,57,111,-0.030799368,0
2,1,2.0,4,0,4.5,0,4,-0.0017598779,1
16,15,4.0,140,57,4.564285714285714,52,99,0.033040028,1
17,14,4.941176470588236,1,2,5.0,37,44,0.029250974,1
40,36,5.0,580,34,4.874137931034483,75,88,0.0046018055,0
2,2,4.0,11,1,4.181818181818182,16,24,-0.04776934,0
4,3,5.0,2997,237,4.896563229896564,6,6,0.024974236,1
13,13,4.153846153846154,320,109,4.75,66,94,-0.014698188,0
1,1,1.0,8,3,4.25,2,6,0.07556884,0
1,1,1.0,19,4,4.052631578947368,110,174,-0.027889203,0
1,1,5.0,1,0,5.0,9,15,0.06254278,1
12,12,4.333333333333333,258,72,4.651162790697675,93,161,0.033210687,0
8,8,4.875,652,134,4.82361963190184,14,17,-0.0064276876,0
13,13,4.846153846153846,127,13,3.84251968503937,55,77,0.00015815662,0
1,1,5.0,83,45,3.963855421686747,0,3,-0.00873955,0
14,14,5.0,417,114,4.817745803357314,40,67,0.008214683,0
6,6,4.333333333333333,45,28,4.6,22,25,0.0656097,0
2,2,5.0,4435,1196,4.2735062006764375,0,2,-0.020524414,0
10,10,4.6,4396,1425,4.713148316651502,4,4,0.027923498,1
2,2,5.0,1493,992,4.470194239785666,0,2,0.049706224,1
1,1,5.0,910,75,4.702197802197802,15,25,0.014230623,1
34,34,5.0,2567,853,4.481885469419556,42,43,-0.0018324625,0
1,1,1.0,44,20,4.045454545454546,6,9,-0.04794863,0
1,1,5.0,10,1,4.5,3,5,0.013717927,0
15,10,5.0,56,17,4.160714285714286,22,305,0.006267077,1
3,3,5.0,290,162,4.165517241379311,27,62,-0.026135935,0
3,3,5.0,411,113,4.7104622871046224,8,11,-0.02797176,0
1,1,5.0,165,27,4.6909090909090905,2,2,0.0074846027,0
63,60,5.0,45,7,4.688888888888889,54,179,-0.016313627,0
9,9,5.0,1020,140,4.882352941176471,34,36,0.03309799,0
8,8,4.75,1847,301,4.715213860314023,33,34,0.01674372,0
1,1,1.0,703,181,4.277382645803699,5,13,0.015599556,0
1,1,1.0,14,0,3.2857142857142856,3,4,0.056929804,0
49,47,4.795918367346939,387,31,4.664082687338501,73,81,0.0029402704,0
13,12,4.923076923076923,97,45,4.43298969072165,24,27,0.00041133325,0
23,23,4.913043478260869,30,7,4.266666666666667,55,72,0.008259097,0
1,1,5.0,43,10,4.767441860465116,1,1,-0.022456307,1
34,32,5.0,242,95,4.68595041322314,78,114,0.03707774,0
3,3,3.6666666666666665,1395,505,4.470250896057348,4,15,0.019971864,0
6,6,5.0,33,6,4.696969696969697,44,66,0.077394165,0
8,8,5.0,278,133,2.70863309352518,70,76,-0.021899806,0
42,40,4.976190476190476,269,67,4.802973977695167,90,170,-0.055393633,1
33,31,4.757575757575758,2,0,5.0,81,106,0.018340843,0
1,1,5.0,37,3,4.4324324324324325,3,4,0.03427786,0
5,3,5.0,11,3,4.363636363636363,16,25,0.023211649,0
34,34,4.794117647058823,1755,126,4.711111111111111,27,49,0.028953733,0
49,49,4.918367346938775,715,406,4.422377622377622,62,197,0.025687987,0
4,3,1.0,361,121,3.595567867036011,17,36,-0.013187927,1
1,1,2.0,26,16,3.615384615384616,0,1,0.006375709,0
2,2,3.5,83,25,4.289156626506024,6,10,-0.021961955,0
1,1,1.0,3,0,2.0,21,221,0.016783569,1
40,38,4.4,1741,673,4.588742102240092,63,81,0.0223404,0
14,14,4.928571428571429,270,61,4.618518518518519,35,52,0.037207004,0
2,2,3.0,2,0,3.0,13,18,0.035768714,0
24,24,4.833333333333333,76,24,4.526315789473684,46,86,-0.009998142,0
2,2,3.0,1098,396,4.734061930783242,30,35,-0.039483506,0
